Filename,Total_TXOP,TXOP_retries,Total_MSDU,Total_MPDU,Total_retry,Total_retry_rate,TXOP_retry_rate,Avg_Backoff,Avg_TXOP,MSDU_per_TXOP,AMPDU_per_TXOP,Most_MSDU_per_TXOP,Most_AMPDU_per_TXOP,House_num,House_type,Location,Distance,Protocol,Traffic,Device,Datarate_avg(Mbps),#DR_R0,#DR_R1,DR_std,Total_data(bytes),R0_Max_MCS,R1_Max_MCS,#frames,sgi,lgi,Throughput_sniffer(Mbps),RSSI_avg(dBm),RSSI_min(dBm),RSSI_max(dBm),RSSI_std,#walls,Captured_datagram,Missed_datagram,#retry0,#retry1,#u_retry1,Transfer(Mbytes),Bitrate(Mbits/sec),Jitter,Total_datagrams,Lost_datagrams,Throughput(iperf),Retry_perc(iperf),Missed_perc(iperf),Ref_RSSI_avg(dBm),Ref_RSSI_min(dBm),Ref_RSSI_std,Ref_RSSI_max(dBm),Ref_#RSSI,#beacons_others,#Int_Devices,Mgnt_overheads,Ctrl Overheads,data0,data1,Unrelated,Other_BSS,Idle,Total_time,Missing_MSDU
mac_5ghz_clean_h8b_l5_udp_dl_samsung_100M,3751,255,93329,31052,656,0.702889777025362,6.79818715009331,70.8581711543588,4889.71634230872,24.881098373767,8.27832577979206,36,12,h8b,Empty,l5,143.66976021418,udp,dl,samsung,72.2405805971573,4,4,0.376726602679518,211813140,7,7,138985,137734,1251,56.483504,-69.6,-69,-70,0.49827287912244,3,138985,130003,137482,1503,1499,184,51.5,0.447ms,267844,129928,49.0666666666667,1.07804531663547,48.5232476979983,-68.0096856422901,-67,0.188097931162054,-69,3,0,0,187212,2084225,16807631,142420,8712,0,769852,20000052,108
mac_5ghz_clean_h8b_l6_udp_dl_samsung_100M,3495,90,104430,26119,204,0.195346164895145,2.57510729613734,70.4898426323319,4831.67582260372,29.8798283261803,7.47324749642346,48,12,h8b,Empty,l6,404.783892960182,udp,dl,samsung,86.6667,1,1,0,271396968,8,8,178082,178082,0,72.3725248,-61.6666666666667,-61,-62,0.479463301485384,3,178082,90195,177653,429,428,237,66.4,0.349ms,267848,90135,63.2,0.240819121824163,33.6664078713588,-60,-60,0,-60,1,0,0,181908,2004448,17141383,39408,0,0,632858,20000005,84
mac_5ghz_clean_h9a_l1_udp_dl_samsung_100M,3649,68,115718,29020,164,0.141723845901243,1.86352425322006,80.3041929295697,5135.79007947383,31.7122499314881,7.9528637983009,48,12,h9a,Empty,l1,220.410979762806,udp,dl,samsung,86.6667,1,1,0,269012106,8,8,176519,176519,0,71.7365616,-54,-54,-54,0,2,176500,91561,176289,211,211,236,66,0.262ms,267850,90973,62.9333333333333,0.119149801228768,34.1088072478561,-47.0688771612386,-47,0.265982542124146,-48,2,0,0,181164,1988512,17005767,24419,168,0,800068,20000098,2981
mac_5ghz_clean_h9a_l2_udp_dl_samsung_100M,3544,56,104606,26165,141,0.134791503355448,1.58013544018059,71.2996613995485,4771.11371331829,29.5163656884876,7.3829006772009,48,12,h9a,Empty,l2,204.120062708201,udp,dl,samsung,86.6667,1,1,0,271832832,8,8,178368,178368,0,72.4887552,-59.5333333333333,-59,-60,0.507416263404925,3,178368,89796,178054,314,314,177,49.4,0.255ms,267850,135546,47.2,0.236770272512027,40.4304367402071,-54.9785462698604,-54,0.137060405054106,-55,2,0,0,181536,2000500,17182857,26884,0,0,608313,20000090,84
mac_5ghz_clean_h9a_l3_udp_dl_samsung_100M,3596,76,116014,29047,169,0.145672074060027,2.11345939933259,80.9866518353726,5220.38487208009,32.261957730812,8.07758620689655,48,12,h9a,Empty,l3,61.6198020120156,udp,dl,samsung,86.6667,1,1,0,269563596,8,8,176879,176879,0,71.8836256,-57.8,-57,-58,0.406838102172486,3,176879,91226,176607,272,272,236,66,0.200ms,267840,91117,62.9333333333333,0.153676657532699,34.0460311477184,-57,-57,0,-57,1,0,0,181164,1985904,17032831,27239,340,0,772580,20000058,2827
mac_5ghz_clean_h9a_l4_udp_dl_samsung_100M,4311,1435,24392,24392,1495,6.12905870777304,33.2869403850615,70.4857341684064,3974.22361401067,5.65808397123637,5.65808397123637,1,1,h9a,Empty,l4,187.387299462904,udp,dl,samsung,39,1,2,0,119916514,4,4,40079,0,40079,31.9777370666667,-80.2,-80,-81,0.406838102172486,3,80157,192561,75223,4934,4696,101,28.1,0.471ms,267841,192520,26.9333333333333,6.14790355741075,71.8827692790109,x,x,x,x,x,x,x,189600,1960165,15889652,998188,11168,0,951401,20000174,5126
mac_5ghz_clean_h9a_l5_udp_dl_samsung_100M,3297,83,116347,29122,201,0.172759074148882,2.51744009705793,71.9948437973916,5721.15139563107,35.2887473460722,8.83287837427965,48,12,h9a,Empty,l5,190.685605120051,udp,dl,samsung,86.6628490432641,2,3,0.182648417768294,272107152,8,8,178548,178432,116,72.5619072,-53.6,-53,-55,0.813676204344973,1,178548,89675,178170,378,378,238,66.6,0.359ms,267842,89571,63.4666666666667,0.211588086135383,33.467564359983,-53,-53,0,-53,1,0,0,180792,2004870,17194763,33632,340,0,585617,20000014,76
mac_5ghz_clean_h11a_l4_udp_dl_samsung_100M,3613,39,116121,29094,99,0.0852558968661999,1.07943537226681,79.5596457237753,5201.25961804595,32.1397730417935,8.05258787711044,48,12,h11a,Empty,l4,,udp,dl,samsung,86.6667,1,1,0,269687736,8,8,176964,176964,0,71.9167296,-56.4,-56,-57,0.49827287912244,3,176928,91088,176762,166,166,236,66,0.191ms,267846,90999,62.9333333333333,0.093778423053674,33.9963050739918,-61.5026769286923,-61,0.499352963565976,-62,2,0,0,181164,1990507,17060270,14863,0,2880,750399,20000083,1609
mac_5ghz_clean_h11b_l1_udp_dl_samsung_100M,3561,176,115948,29046,405,0.349294511332666,4.94243190115136,84.9121033417579,5268.96180848076,32.5605167087897,8.15669755686605,48,12,h11b,Empty,l1,155.621335298217,udp,dl,samsung,86.6613738690551,2,4,0.214783318470661,269611284,8,8,176916,176741,175,71.8963424,-67.1333333333333,-67,-68,0.34574590364176,1,176858,91559,176287,571,553,106,29.7,0.394ms,267848,188302,28.2666666666667,0.712707665039879,53.5104175798486,-60.1592912045289,-60,0.380315059198961,-61,2,16,1,181536,1985894,17001919,63484,607,4813,761795,20000048,2117
mac_5ghz_clean_h11b_l2_udp_dl_samsung_100M,11559,1293,31928,31739,1414,4.4287146078677,11.1860887620036,74.7947054243447,1503.92032182715,2.76217665888053,2.74582576347435,1,1,h11b,Empty,l2,296.096268129134,udp,dl,samsung,25.969889806518,3,3,0.807153110545276,72286787,3,3,47198,0,47198,19.2764765333333,-85.8,-85,-86,0.406838102172486,3,47440,222634,45068,2372,2279,61.2,17.1,0.763ms,267843,222038,16.32,4.92351121904643,82.9365330671028,-87.3337457986377,-85,0.902316950985396,-90,6,293,1,189096,1776022,15167511,729767,10988,18179,2107650,19999213,478
mac_5ghz_clean_h11b_l3_udp_dl_samsung_100M,3556,40,115995,29005,85,0.0732790206474417,1.12485939257593,83.1636670416198,5279.76237345332,32.6195163104612,8.1566366704162,48,12,h11b,Empty,l3,55.0272659687904,udp,dl,samsung,86.6667,1,2,0,269604576,8,8,176906,176905,1,71.8945536,-61,-61,-61,0,2,176905,91078,176753,152,152,236,66,0.284ms,267838,90963,62.9333333333333,0.0858626085286425,33.9902893417876,-63,-63,0,-63,1,0,0,181536,1981864,17048977,14089,583,8187,764759,19999995,86
mac_5ghz_clean_h11b_l4_udp_dl_samsung_100M,3292,579,22247,22247,621,2.79138760282285,17.588092345079,73.0267314702309,4772.22843256379,6.75789793438639,6.75789793438639,1,1,h11b,Empty,l4,155.621335298217,udp,dl,samsung,39.0065027094623,2,4,0.290680728375433,113807287,4,4,38129,5,38124,30.3486098666667,-79.6,-79,-80,0.49827287912244,3,76058,193806,73792,2266,2183,99,27.7,0.535ms,267843,193732,26.4,2.96686175157443,72.3380748515398,-79.6875657135984,-78,0.63496067962648,-81,4,559,2,190604,1747260,15021523,483519,9858,19464,2527744,19999972,6137
mac_5ghz_clean_h11_l1_udp_dl_samsung_100M,3611,2,116139,29071,9,0.0077493348487588,0.055386319579064,81.582110218776,5202.50623096095,32.1625588479646,8.05067848241484,48,12,h11,Empty,l1,751.6648189,udp,dl,samsung,86.6667,1,1,0,269662656,8,8,176944,176944,0,71.9100416,-48.6666666666667,-48,-50,0.844182254113956,2,176944,90913,176936,8,8,236,66.1,0.278ms,267849,90811,62.9333333333333,0.0045185996859573,33.928964624129,-56,-56,0,-56,1,0,0,181536,1980284,17080009,1209,0,400,756624,20000062,80
mac_5ghz_clean_h11_l2_udp_dl_samsung_100M,3591,16,116030,29039,36,0.0310264586744807,0.445558340295182,80.6666666666667,5230.1364902507,32.3113338902813,8.08660540239488,48,12,h11,Empty,l2,865.130048,udp,dl,samsung,86.6667,1,2,0,269596248,8,8,176902,176900,2,71.8923328,-58.6,-58,-59,0.49827287912244,2,176886,91027,176824,62,62,236,66.1,0.167ms,267848,90903,62.9333333333333,0.0350268633443875,33.968847491529,-68.8050099788911,-68,0.382228269644173,-69,2,285,1,181164,1986126,17071586,6094,0,1684,753481,20000135,2687
mac_5ghz_clean_h11_l3_udp_dl_samsung_100M,3585,24,116161,29069,53,0.0456263289744406,0.669456066945607,80.7391910739191,5242.4460251046,32.4019525801953,8.10850767085077,48,12,h11,Empty,l3,650.3076195,udp,dl,samsung,86.6667,1,1,0,269535414,8,8,176861,176861,0,71.8761104,-66,-66,-66,0,1,176856,91074,176775,81,81,236,66,0.213ms,267849,90963,62.9333333333333,0.0457712454864466,33.9879086430811,-49.679824398555,-49,0.456573153674644,-50,2,0,0,181908,1980345,17064980,8128,0,27472,737252,20000085,80
mac_5ghz_clean_h12_l1_udp_dl_samsung_100M,3570,43,115967,29000,124,0.106926970603706,1.20448179271709,87.0708683473389,5258.56150182124,32.4837535014006,8.12324929971989,48,12,h12,Empty,l1,268.739651,udp,dl,samsung,86.6667,1,1,0,269545308,8,8,176867,176867,0,71.8787488,-52,-52,-52,0,2,176867,91187,176654,213,213,236,66,0.304ms,267838,91068,62.9333333333333,0.120350542142466,34.0304601111372,-53,-53,0,-53,1,0,0,181536,1983836,17044855,18416,318,180,770974,20000115,76
mac_5ghz_clean_h12_l2_udp_dl_samsung_100M,3297,1085,65707,21910,2806,4.2704734655364,32.9087048832272,78.1267819229603,4741.32211101001,19.9293296936609,6.64543524416136,3,1,h12,Empty,l2,736.3762625,udp,dl,samsung,58.0860938780288,3,4,1.58742570135995,170806122,6,6,112078,5,112073,45.5482992,-75.4,-75,-76,0.49827287912244,2,112073,160477,107038,5035,4854,143,40.1,0.436ms,267846,160416,38.1333333333333,4.47694838394167,59.9002638975465,-72.3058190237583,-72,0.470751263127514,-73,2,0,0,197796,1683865,14838384,714826,8920,3552,2552861,20000204,678
mac_5ghz_clean_h12_l3_udp_dl_samsung_100M,3732,724,97037,30357,2540,2.61755825097643,19.3997856377278,74.3202036441586,4908.7167738478,26.0013397642015,8.13424437299035,36,12,h12,Empty,l3,1172.829485,udp,dl,samsung,74.150904401571,5,5,5.28635378296688,229563168,7,8,150632,146072,4560,61.2168448,-59.7333333333333,-59,-61,0.784915252764901,3,150632,120210,147638,2994,2508,197,55.2,0.380ms,267845,120148,52.5333333333333,1.98684725696956,44.8700481883639,-67.2130405988348,-66,0.468778055083533,-68,3,0,0,181164,2088390,16566751,465970,0,4884,692913,20000072,60
mac_5ghz_clean_h10b_l5_udp_dl_samsung_100M,3397,437,23626,23618,460,1.94700753407263,12.8642920223727,77.0238445687371,4950.96908127209,6.95496025905211,6.95260523991757,1,1,h10b,Empty,l5,295.656895742345,udp,dl,samsung,19.5761725260917,2,2,0.699522489843913,61453868,2,2,40324,0,40324,16.3876981333333,-81.2333333333333,-81,-82,0.430183067152076,3,40324,228231,39587,737,607,52.9,14.8,0.819ms,267834,228198,14.1066666666667,1.82547742303024,85.2031045257534,-82.6779392594821,-81,0.614869411515775,-84,4,0,0,189096,2162481,16453554,279926,10680,0,904510,20000247,30
mac_5ghz_clean_h13b_l1_udp_dl_samsung_100M,3622,67,116100,29086,151,0.130060292850991,1.84980673660961,80.0328547763666,5187.29411764706,32.0541137493098,8.03036996134732,48,12,h13b,Empty,l1,246.416314394969,udp,dl,samsung,86.6667,1,1,0,269665704,8,8,176946,176946,0,71.9108544,-54.2666666666667,-53,-55,0.86834497091061,2,176946,91110,176736,210,210,236,66,0.299ms,267846,91006,62.9333333333333,0.118610561988139,34.0026124276917,-52.9953938419861,-52,0.0639308034572365,-53,2,0,0,181164,1989093,17052433,22886,1020,0,753450,20000046,76
mac_5ghz_clean_h14b_l5_udp_dl_samsung_100M,3560,366,85718,28555,1135,1.32410928859749,10.2808988764045,75.3455056179775,4731.16039325843,24.0780898876404,8.02106741573034,36,12,h14b,Empty,l5,692.665142763803,udp,dl,samsung,72.1696240407353,3,3,0.846505224248519,207507090,7,7,136160,134453,1707,55.335224,-69.4,-69,-70,0.49827287912244,2,136155,133414,134079,2076,2070,180,50.2,0.363ms,267851,133389,48,1.5204558437944,49.8043871044812,-59,-59,0,-59,1,0,0,188964,1904463,15103915,262828,10328,0,2529511,20000009,394
mac_5ghz_clean_h8b_l2_udp_dl_samsung_100M,3573,78,105047,26326,166,0.158024503317563,2.18303946263644,70.4850265883012,4752.13853904282,29.4002239014833,7.36803806325217,48,12,h8b,Empty,l2,139.713993572584,udp,dl,samsung,86.6667,1,1,0,271731048,8,8,178302,178302,0,72.4616128,-61.6,-61,-63,0.813676204344973,0,178294,89872,177974,320,320,106,29.7,0.460ms,267832,188268,28.2666666666667,0.400580842221221,53.0418565121934,-71.0355321346497,-71,0.195192188066134,-72,2,0,0,181908,2006835,17173058,31237,680,0,606398,20000116,2577
mac_5ghz_clean_h13b_l2_udp_dl_samsung_100M,3575,80,105111,26313,211,0.200740169915613,2.23776223776224,71.6548251748252,4752.62059317292,29.4016783216783,7.36027972027972,48,12,h13b,Empty,l2,422.461832595561,udp,dl,samsung,86.6660167295498,2,2,0.0769497660591716,271732248,8,8,178302,178278,24,72.4619328,-53.1,-52,-55,0.844862771962569,1,178302,89902,177938,364,360,106,29.7,0.392ms,267823,188266,28.2666666666667,0.455449756634677,53.0523607480276,-47.9434525670161,-47,0.219361536139047,-48,2,0,0,181164,2003674,17169481,35885,0,0,609919,20000123,76
mac_5ghz_clean_h13_l1_udp_dl_samsung_100M,3598,114,116238,29076,245,0.210774445534163,3.16842690383546,80.1681489716509,5229.00972762646,32.3062812673708,8.08115619788772,48,12,h13,Empty,l1,528.5347671,udp,dl,samsung,86.6666016868208,2,2,0.0291898269519295,269880264,8,8,177088,177084,4,71.9680704,-53.9666666666667,-53,-55,0.889917986664224,1,177077,91164,176687,390,390,177,49.4,0.234ms,267851,135509,47.2,0.293825151432963,40.7881667606239,-56,-56,0,-56,1,0,0,181908,1987453,17044654,38579,0,0,747490,20000084,80
mac_5ghz_clean_h13_l2_udp_dl_samsung_100M,3612,104,116088,29049,227,0.195541313486321,2.87929125138427,81.953765227021,5201.39102741623,32.1395348837209,8.04235880398671,48,12,h13,Empty,l2,872.831026,udp,dl,samsung,86.666650843968,2,3,0.0206402660457664,269764956,8,8,177013,176995,18,71.9373216,-60.1333333333333,-59,-61,0.730296743340221,2,176996,91188,176653,343,343,106,29.7,0.373ms,267838,188285,28.2666666666667,0.42930810053069,53.4072074077111,-58,-58,0,-58,1,0,0,181908,1983903,17043392,33648,0,0,757174,20000025,88
mac_5ghz_clean_h13_l3_udp_dl_samsung_100M,3342,708,70421,23518,1757,2.49499439087772,21.1849192100539,74.2456612806703,4960.97576301616,21.0715140634351,7.03710353081987,3,1,h13,Empty,l3,864.5229899,udp,dl,samsung,58.4862878321882,4,5,0.445202719714447,176242164,6,6,115647,35,115612,46.9979104,-76.5666666666667,-76,-77,0.504006932993731,3,115624,155005,112751,2873,2806,151,42.2,0.218ms,267836,154948,40.2666666666667,2.48183757915015,57.8607877025529,-66,-66,0,-66,1,0,0,188855,1819085,16374171,417244,11392,0,1189410,20000157,4204
mac_5ghz_clean_h13_l4_udp_dl_samsung_100M,3522,653,24052,24052,686,2.85215366705471,18.5406019307212,70.6706416808631,4818.61925042589,6.82907438955139,6.82907438955139,1,1,h13,Empty,l4,921.0803439,udp,dl,samsung,39,1,2,0,115216616,4,4,38509,0,38509,30.7244309333333,-78,-78,-78,0,3,77015,192955,74683,2332,2294,100,28,0.582ms,267846,192903,26.6666666666667,3.01779359430605,72.0255470365587,-74.3590194994505,-74,0.48711062891255,-75,2,0,0,188723,1911162,16522098,469486,11020,0,897497,19999986,115
mac_5ghz_clean_h13_l5_udp_dl_samsung_100M,30378,5091,30561,30383,5092,16.6617584503125,16.7588386332214,77.7112383962078,506.886529725459,1.00602409638554,1.00016459279742,1,1,h13,Empty,l5,1222.770624,udp,dl,samsung,25.4354627429477,3,3,1.94111350508733,72350489,3,3,47205,0,47205,19.2934637333333,-82.6666666666667,-82,-83,0.479463301485384,3,47483,228276,39525,7958,6564,52.8,14.8,0.746ms,267839,228263,14.08,16.7417006774099,85.2246763137852,-80.2675628804178,-79,0.50533510035309,-82,4,0,0,188220,364662,12765317,2557718,6832,0,4117230,19999979,7033
mac_5ghz_clean_h14b_l1_udp_dl_samsung_100M,3420,1833,77685,25935,4948,6.36931196498681,53.5964912280702,71.509649122807,5410.26264989763,22.7149122807018,7.58333333333333,3,1,h14b,Empty,l1,582.343541219442,udp,dl,samsung,57.3710306243786,2,4,2.4624760288883,178437048,6,6,117086,12,117074,47.5832128,-76.0666666666667,-76,-77,0.253708131702462,3,117074,158056,109520,7554,7039,36.1,10.1,0.756ms,267691,240678,9.62666666666667,21.8532126016143,85.4038223581475,-70.0024411808523,-70,0.0522350721464213,-71,2,0,0,187848,1871101,15844149,1136438,9968,0,950511,20000015,4179
mac_5ghz_clean_h14b_l2_udp_dl_samsung_100M,3328,468,23955,23550,494,2.06219995825506,14.0625,74.2037259615385,4989.1427712654,7.19801682692308,7.07632211538462,1,1,h14b,Empty,l2,448.829589042434,udp,dl,samsung,39.1629648597413,3,2,1.44605570590231,119508520,4,4,40667,1,40666,31.8689386666667,-79.8,-79,-80,0.406838102172486,3,79856,189527,78252,1604,1542,105,29.3,0.493ms,267837,189475,28,2.00585248730711,70.7483323316747,-75.8537947960526,-75,0.33897570887229,-76,2,26,1,188099,1872305,16429889,327817,11392,0,1170760,20000262,1024
mac_5ghz_clean_h14b_l3_udp_dl_samsung_100M,3516,52,104888,26255,126,0.120128136679124,1.47895335608646,71.655574516496,4821.42519908988,29.8316268486917,7.46729237770193,48,12,h14b,Empty,l3,283.351371974797,udp,dl,samsung,86.6667,1,1,0,271634724,8,8,178239,178239,0,72.4359264,-61.6,-61,-62,0.49827287912244,1,178230,89841,178009,221,221,177,49.4,0.284ms,267850,135500,47.2,0.166703125117861,40.4341309954049,-63.0949903508352,-63,0.307009478244457,-64,2,0,0,181908,1995210,17175370,20930,0,0,626688,20000106,1955
mac_5ghz_clean_h14b_l4_udp_dl_samsung_100M,24257,677,24266,24264,677,2.78991181076403,2.79094694315043,54.3426227480727,639.684572889182,1.00037102692006,1.00028857649338,1,1,h14b,Empty,l4,473.688716352839,udp,dl,samsung,39,1,2,0,114605975,4,4,38355,0,38355,30.5615933333333,-80,-80,-80,0,2,76605,193182,74437,2168,2097,99.7,27.9,0.429ms,267836,193133,26.5866666666667,2.82030934942956,72.1137801668626,-81.9038558364418,-81,0.451721995280875,-83,3,0,0,189972,50612,15197278,474815,7920,0,4080034,20000631,6262
mac_5ghz_clean_h14_l1_udp_dl_samsung_100M,3552,79,115871,28997,216,0.186414202000501,2.2240990990991,82.9451013513514,5280.44635313996,32.6213400900901,8.16356981981982,48,12,h14,Empty,l1,343.7862708,udp,dl,samsung,86.6639949299995,2,3,0.153090972211465,269495790,8,8,176835,176755,80,71.865544,-39,-39,-39,0,0,176830,91328,176513,317,313,177,49.4,0.220ms,267848,135457,47.2,0.238870301715043,40.822639114246,-35.0000000000005,-35,0,-35,1,287,1,181536,1984108,17026554,34150,11515,8466,753690,20000019,80
mac_5ghz_clean_h14_l2_udp_dl_samsung_100M,3493,122,104486,26155,310,0.296690465708325,3.49269968508445,70.4643572860006,4836.4587628866,29.9129687947323,7.48783280847409,48,12,h14,Empty,l2,366.7424164,udp,dl,samsung,86.6665529156531,2,2,0.0357032419618405,271140018,8,8,177914,177910,4,72.3040048,-51,-51,-51,0,1,177908,90505,177336,572,572,106,29.7,0.379ms,267839,188283,28.2666666666667,0.713857827476038,53.2191390148241,-50,-50,0,-50,1,292,1,181536,1999211,17104542,54402,4988,14941,640422,20000042,6378
mac_5ghz_clean_h14_l3_udp_dl_samsung_100M,3497,66,105274,26345,143,0.135836008891084,1.88733199885616,72.5150128681727,4867.67572204747,30.1040892193309,7.53360022876752,48,12,h14,Empty,l3,430.7261311,udp,dl,samsung,86.6667,1,1,0,271547574,8,8,178184,178184,0,72.4126864,-51.9,-51,-53,0.547722557505166,1,178154,89926,177924,230,230,52.7,14.7,0.649ms,267835,228352,14.0533333333333,0.579155440284038,69.4897572811783,-47,-47,0,-47,1,226,1,181536,1998428,17167553,23082,0,5489,623886,19999974,84
mac_5ghz_clean_h14_l4_udp_dl_samsung_100M,3495,64,104484,26141,143,0.13686306037288,1.83118741058655,70.4881258941345,4834.02089295936,29.8952789699571,7.47954220314735,48,12,h14,Empty,l4,534.8130514,udp,dl,samsung,86.6667,1,2,0,271572252,8,8,178199,178183,16,72.4192672,-54.6,-54,-55,0.49827287912244,1,178181,89911,177930,251,251,106,29.7,0.493ms,267837,188281,28.2666666666667,0.314508752365081,53.0551670826769,-55.0137167487776,-54,0.156059893657462,-56,3,290,1,181164,1995523,17166609,26267,0,6992,623524,20000079,88
mac_5ghz_clean_h14_l5_udp_dl_samsung_100M,3353,346,73081,24319,1066,1.45865546448461,10.31911720847,68.6206382344169,4293.11422606621,21.7957053385028,7.25290784372204,3,1,h14,Empty,l5,675.2962313,udp,dl,samsung,71.925573663878,6,5,1.99991540694238,125045724,7,7,82051,79497,2554,33.3455264,-65.7333333333333,-65,-66,0.449776445108804,2,82051,71410,80852,1199,1152,166,46.4,0.517ms,267848,143644,44.2666666666667,0.956117477253335,36.5055670862004,-69.0036622860442,-69,0.0639308034572365,-70,2,293,1,163296,1761888,14142280,217085,10308,37484,864710,17197051,84
mac_5ghz_clean_h15_l1_udp_dl_samsung_100M,31649,2580,31842,31650,2581,8.10564663023679,8.15191633226958,71.2234193813391,496.349026794742,1.00609813896174,1.00003159657493,1,1,h15,Empty,l1,701.4556294,udp,dl,samsung,25.7953418500696,3,3,1.16204448961208,75122832,3,3,49291,0,49291,20.0327552,-79,-79,-79,0,3,49292,222901,44864,4428,3987,60.8,17,0.757ms,267835,222331,16.2133333333333,8.86806056236482,83.046515526909,-84.9961813250307,-83,0.681609099551176,-87,5,0,0,187872,195582,14414775,1382230,8296,0,3811195,19999950,11733
mac_5ghz_clean_h15_l2_udp_dl_samsung_100M,3987,1131,92982,30941,2456,2.64137144823729,28.3671933784801,71.4700275896664,4612.02483692925,23.3212942061701,7.76047153248056,36,12,h15,Empty,l2,763.0530781,udp,dl,samsung,71.6797172574593,5,6,2.66565986448771,221569620,7,7,145387,138364,7023,59.085232,-66,-66,-66,0,3,145386,126564,141274,4112,4030,189,52.8,0.238ms,267838,126502,50.4,2.82712722072493,47.2430011198208,-66.879981424011,-66,0.31087002327952,-67,2,290,1,181162,2091848,16487749,526761,0,144,712377,20000041,63
mac_5ghz_clean_h15_l3_udp_dl_samsung_100M,2500,1728,9407,9407,2289,24.3329435526735,69.12,79.5216,7317.72789115646,3.7628,3.7628,1,1,h15,Empty,l3,505.4552404,udp,dl,samsung,6.72168597168597,3,6,1.43304106083031,24339012,0,0,15975,16,15959,6.4904032,-85.6333333333333,-85,-86,0.490132517853561,3,15934,255633,12072,3862,2860,16.4,4.59,1.818ms,267834,255537,4.37333333333333,23.8999938114982,95.4103683798007,-82.8188058090247,-81,0.489394293343071,-84,4,293,1,188600,1226039,13206846,4415177,13520,60,951070,20001312,4878
mac_5ghz_clean_h15_l4_udp_dl_samsung_100M,3249,1779,61642,20627,4791,7.77229810843256,54.7553093259464,66.9107417666974,4951.41410098522,18.9726069559865,6.34872268390274,3,1,h15,Empty,l4,493.5838328,udp,dl,samsung,51.9867392295418,3,4,0.453257672937988,159110276,5,5,104344,35,104309,42.4294069333333,-75,-75,-75,0,0,104373,171485,95589,8784,8102,128,35.8,0.503ms,267373,171402,34.1333333333333,8.38527993890506,64.1170884182819,-74.0073276630002,-74,0.0902255849868867,-75,2,0,0,189600,1527561,14599706,1353978,11752,224,2317436,20000257,4430
mac_5ghz_clean_h15_l5_udp_dl_samsung_100M,3689,247,84480,28113,863,1.02154356060606,6.69558145838981,70.6589861751152,4498.00054229935,22.9005150447276,7.62076443480618,36,12,h15,Empty,l5,247.5883681,udp,dl,samsung,72.2222416523087,2,1,0.0155131785637843,215781636,7,7,141589,140389,1200,57.5417696,-67,-67,-67,0,1,141589,127606,140058,1531,1527,187,52.4,0.374ms,267846,127544,49.8666666666667,1.07943849456755,47.6305298833928,-57.5772934231453,-57,0.489143802656452,-58,2,0,0,189972,2002183,16066390,189704,11912,0,1539844,20000005,10229
mac_5ghz_clean_h15_l6_udp_dl_samsung_100M,3050,622,71401,23904,1435,2.00977577344855,20.3934426229508,72.7318032786885,5546.31944899967,23.4101639344262,7.83737704918033,3,1,h15,Empty,l6,463.6421034,udp,dl,samsung,58.2697796553689,4,7,1.69477365020229,183477552,6,6,120398,687,119711,48.9273472,-71,-71,-71,0,1,120338,149237,117997,2341,2206,158,44.1,0.281ms,267277,149159,42.1333333333333,1.94339982898746,55.8197901666324,-73.4726874957382,-73,0.500351485468745,-74,2,30,3,189227,1834779,16774849,334305,11392,0,855481,20000033,84
mac_5ghz_clean_h8a_l1_udp_dl_samsung_100M,3620,70,116181,29095,181,0.155791394462089,1.93370165745856,80.7370165745856,5190.89281767956,32.0941988950276,8.03729281767956,48,12,h8a,Empty,l1,,udp,dl,samsung,86.6652269065156,2,2,0.1129812445435,269760192,8,8,177008,176956,52,71.9360512,-47.4,-46,-49,1.06996616124385,0,177008,91096,176754,254,254,236,66,0.200ms,267846,90998,62.9333333333333,0.143420175943806,33.9981488669274,-46.5481233697637,-46,0.494450526178243,-47,2,0,0,181536,1982128,17051855,27656,0,0,756959,20000134,76
mac_5ghz_clean_h8b_l1_udp_dl_samsung_100M,3574,1625,115194,28950,3941,3.42118513117003,45.4672635702294,80.3430330162283,5238.15057374755,32.2311135982093,8.10016787912703,48,12,h8b,Empty,l1,396.561470644842,udp,dl,samsung,86.3278643811395,3,3,2.08818079158628,268429740,8,8,176135,174167,1968,71.581264,-65.3666666666667,-65,-66,0.490132517853561,1,176135,98628,169194,6941,6332,226,63.2,0.225ms,267850,98666,60.2666666666667,3.94095102909865,36.8273266321151,-62,-62,0,-62,1,0,0,181908,2002339,16388100,660421,0,0,767352,20000120,16468
dr_5ghz_clean_h11a_l4_udp_ul_samsung_100M,3896,387,67513,3900,1968,2.91499414927495,9.93326488706366,124.536960985626,4729.98793634497,17.3287987679671,1.00102669404517,19,1,h11a,Empty,l4,,udp,ul,samsung,86.6667,1,1,0,308232139,8,8,102789,102789,0,82.1952370666667,-56.4,-56,-57,0.49827287912244,3,205198,39,199244,5954,5898,265,74.2,0.112ms,198807,82,70.6666666666667,2.90894522642772,0.0196212593829868,-61.5026769286923,-61,0.499352963565976,-62,2,0,0,181164,616422,18012323,593973,2376,0,593767,20000025,120
